Visit_ID,Lead_ID,Visit_Date,Sales_Executive_ID,Visit_Rating,Family_Attended,Sample_Flat,Visit_Duration,Booking_Probability
VISIT07838,LEAD13018,2025-12-04,EXEC16,5,Yes,3BHK,77,0.91
VISIT07839,LEAD13018,2026-01-17,EXEC16,5,Yes,3BHK,123,0.97
VISIT07840,LEAD13019,2025-07-25,EXEC03,5,No,3BHK,129,0.82
VISIT07841,LEAD13021,2025-07-01,EXEC29,3,No,3BHK,65,0.23
VISIT07842,LEAD13023,2026-03-26,EXEC26,3,Yes,4BHK,92,0.29
VISIT07843,LEAD13023,2026-05-19,EXEC26,3,Yes,3BHK,83,0.48
VISIT07844,LEAD13024,2026-12-12,EXEC15,3,Yes,4BHK,102,0.42
VISIT07845,LEAD13025,2026-12-31,EXEC23,3,No,5BHK,110,0.24
VISIT07846,LEAD13028,2025-12-14,EXEC19,4,Yes,4BHK,84,0.52
VISIT07847,LEAD13032,2026-12-31,EXEC26,4,No,3BHK,106,0.59
VISIT07848,LEAD13032,2026-12-31,EXEC26,4,Yes,3BHK,105,0.67
VISIT07849,LEAD13032,2026-12-31,EXEC26,5,Yes,3BHK,145,0.96
VISIT07850,LEAD13041,2026-08-28,EXEC28,4,Yes,4BHK,74,0.4
VISIT07851,LEAD13042,2026-12-05,EXEC18,3,Yes,4BHK,79,0.38
VISIT07852,LEAD13044,2024-02-25,EXEC11,3,No,3BHK,77,0.4
VISIT07853,LEAD13044,2024-04-23,EXEC11,3,Yes,3BHK,85,0.49
VISIT07854,LEAD13044,2024-06-02,EXEC11,4,Yes,4BHK,129,0.65
VISIT07855,LEAD13045,2026-09-18,EXEC08,5,No,4BHK,112,0.81
VISIT07856,LEAD13045,2026-10-31,EXEC08,4,No,3BHK,141,0.71
VISIT07857,LEAD13048,2026-12-31,EXEC16,4,Yes,4BHK,115,0.5
VISIT07858,LEAD13048,2026-12-31,EXEC16,5,Yes,5BHK,86,0.79
VISIT07859,LEAD13051,2026-10-21,EXEC16,3,Yes,4BHK,110,0.38
VISIT07860,LEAD13051,2026-11-13,EXEC16,4,Yes,3BHK,137,0.54
VISIT07861,LEAD13055,2025-03-06,EXEC29,4,Yes,3BHK,143,0.81
VISIT07862,LEAD13055,2025-05-05,EXEC29,5,No,3BHK,109,0.97
VISIT07863,LEAD13057,2026-12-31,EXEC14,5,No,5BHK,117,0.9
VISIT07864,LEAD13057,2026-12-31,EXEC14,5,No,4BHK,112,0.97
VISIT07865,LEAD13057,2026-12-31,EXEC14,3,No,3BHK,108,0.84
VISIT07866,LEAD13058,2025-10-29,EXEC08,4,Yes,4BHK,147,0.52
VISIT07867,LEAD13060,2024-05-04,EXEC03,4,Yes,4BHK,111,0.51
VISIT07868,LEAD13060,2024-06-01,EXEC03,5,No,4BHK,111,0.59
VISIT07869,LEAD13061,2024-05-16,EXEC03,3,Yes,4BHK,95,0.55
VISIT07870,LEAD13061,2024-06-17,EXEC03,5,Yes,4BHK,127,0.85
VISIT07871,LEAD13062,2024-08-14,EXEC02,3,Yes,3BHK,74,0.37
VISIT07872,LEAD13065,2026-11-15,EXEC01,5,Yes,4BHK,114,0.97
VISIT07873,LEAD13067,2024-12-15,EXEC18,4,No,3BHK,96,0.45
VISIT07874,LEAD13068,2025-03-25,EXEC19,4,Yes,3BHK,111,0.53
VISIT07875,LEAD13076,2026-11-11,EXEC23,4,No,4BHK,120,0.41
VISIT07876,LEAD13077,2025-09-02,EXEC28,4,Yes,4BHK,108,0.59
VISIT07877,LEAD13077,2025-09-25,EXEC28,4,No,4BHK,117,0.62
VISIT07878,LEAD13081,2024-07-31,EXEC05,3,No,3BHK,83,0.39
VISIT07879,LEAD13081,2024-09-19,EXEC05,3,Yes,3BHK,88,0.39
VISIT07880,LEAD13084,2026-11-22,EXEC30,5,Yes,4BHK,71,0.97
VISIT07881,LEAD13084,2026-11-25,EXEC30,5,No,3BHK,103,0.97
VISIT07882,LEAD13086,2024-09-16,EXEC16,5,No,4BHK,106,0.83
VISIT07883,LEAD13086,2024-11-07,EXEC16,5,Yes,3BHK,92,0.97
VISIT07884,LEAD13086,2024-12-24,EXEC16,5,Yes,4BHK,125,0.97
VISIT07885,LEAD13088,2024-12-07,EXEC09,4,No,4BHK,109,0.43
VISIT07886,LEAD13088,2025-01-26,EXEC09,5,No,3BHK,134,0.66
VISIT07887,LEAD13091,2026-04-08,EXEC04,4,No,4BHK,131,0.46
VISIT07888,LEAD13093,2024-10-09,EXEC21,4,Yes,4BHK,134,0.84
VISIT07889,LEAD13093,2024-11-06,EXEC21,5,No,4BHK,131,0.9
VISIT07890,LEAD13093,2025-01-30,EXEC21,5,Yes,3BHK,101,0.97
VISIT07891,LEAD13095,2026-05-21,EXEC21,4,No,3BHK,142,0.36
VISIT07892,LEAD13098,2024-08-09,EXEC19,4,Yes,3BHK,83,0.45
VISIT07893,LEAD13099,2026-02-25,EXEC22,5,Yes,3BHK,86,0.62
VISIT07894,LEAD13101,2026-07-31,EXEC25,2,No,4BHK,108,0.15
VISIT07895,LEAD13110,2026-02-28,EXEC06,4,Yes,3BHK,99,0.51
VISIT07896,LEAD13113,2026-12-31,EXEC18,4,No,4BHK,97,0.56
VISIT07897,LEAD13113,2026-12-31,EXEC18,5,Yes,3BHK,146,0.79
VISIT07898,LEAD13118,2026-06-11,EXEC28,4,Yes,5BHK,116,0.69
VISIT07899,LEAD13118,2026-07-30,EXEC28,3,No,4BHK,147,0.74
VISIT07900,LEAD13119,2026-12-31,EXEC27,3,Yes,5BHK,82,0.39
VISIT07901,LEAD13121,2026-12-31,EXEC21,4,No,5BHK,97,0.43
VISIT07902,LEAD13122,2026-12-31,EXEC15,4,No,3BHK,116,0.63
VISIT07903,LEAD13122,2026-12-31,EXEC15,4,Yes,4BHK,100,0.71
VISIT07904,LEAD13124,2025-09-06,EXEC13,4,No,4BHK,139,0.35
VISIT07905,LEAD13125,2026-10-25,EXEC15,5,Yes,3BHK,135,0.58
VISIT07906,LEAD13125,2026-11-21,EXEC15,4,Yes,3BHK,102,0.65
VISIT07907,LEAD13125,2026-12-31,EXEC15,5,No,3BHK,110,0.73
VISIT07908,LEAD13129,2026-07-30,EXEC22,4,Yes,4BHK,122,0.48
VISIT07909,LEAD13131,2026-05-04,EXEC09,4,Yes,3BHK,86,0.48
VISIT07910,LEAD13132,2026-02-24,EXEC30,3,Yes,3BHK,121,0.34
VISIT07911,LEAD13135,2024-02-19,EXEC26,4,Yes,4BHK,113,0.49
VISIT07912,LEAD13135,2024-03-24,EXEC26,3,Yes,3BHK,94,0.44
VISIT07913,LEAD13137,2025-02-09,EXEC08,2,No,4BHK,51,0.22
VISIT07914,LEAD13138,2025-06-23,EXEC01,4,Yes,4BHK,120,0.56
VISIT07915,LEAD13138,2025-07-11,EXEC01,3,Yes,5BHK,63,0.54
VISIT07916,LEAD13138,2025-09-25,EXEC01,3,No,3BHK,108,0.67
VISIT07917,LEAD13140,2026-12-30,EXEC11,5,Yes,5BHK,97,0.66
VISIT07918,LEAD13142,2025-07-15,EXEC01,4,No,4BHK,113,0.48
VISIT07919,LEAD13143,2024-05-23,EXEC28,4,Yes,3BHK,154,0.7
VISIT07920,LEAD13147,2026-06-14,EXEC21,5,No,3BHK,74,0.51
VISIT07921,LEAD13148,2024-07-11,EXEC08,3,Yes,4BHK,91,0.29
VISIT07922,LEAD13151,2026-05-24,EXEC26,3,Yes,3BHK,69,0.36
VISIT07923,LEAD13151,2026-07-02,EXEC26,3,No,3BHK,94,0.43
VISIT07924,LEAD13152,2026-07-18,EXEC01,5,Yes,3BHK,90,0.89
VISIT07925,LEAD13153,2025-02-28,EXEC06,3,No,4BHK,65,0.36
VISIT07926,LEAD13153,2025-04-15,EXEC06,5,Yes,4BHK,122,0.7
VISIT07927,LEAD13153,2025-06-28,EXEC06,4,Yes,5BHK,45,0.69
VISIT07928,LEAD13154,2026-04-06,EXEC27,4,Yes,5BHK,119,0.5
VISIT07929,LEAD13154,2026-05-18,EXEC27,4,Yes,3BHK,112,0.5
VISIT07930,LEAD13158,2025-03-09,EXEC05,3,Yes,5BHK,120,0.31
VISIT07931,LEAD13160,2026-06-29,EXEC06,4,Yes,4BHK,116,0.51
VISIT07932,LEAD13160,2026-08-09,EXEC06,3,Yes,4BHK,106,0.41
VISIT07933,LEAD13163,2026-09-10,EXEC26,2,Yes,3BHK,48,0.13
VISIT07934,LEAD13164,2026-12-31,EXEC23,3,No,3BHK,106,0.38
VISIT07935,LEAD13169,2024-12-26,EXEC27,4,Yes,4BHK,134,0.86
VISIT07936,LEAD13171,2026-07-11,EXEC17,4,No,3BHK,101,0.65
VISIT07937,LEAD13171,2026-09-04,EXEC17,4,No,4BHK,119,0.69
VISIT07938,LEAD13174,2026-09-19,EXEC14,4,No,4BHK,118,0.59
VISIT07939,LEAD13174,2026-11-02,EXEC14,3,No,5BHK,119,0.64
VISIT07940,LEAD13176,2025-10-31,EXEC22,3,No,3BHK,88,0.27
VISIT07941,LEAD13182,2025-06-10,EXEC21,3,Yes,3BHK,134,0.47
VISIT07942,LEAD13182,2025-07-09,EXEC21,4,Yes,3BHK,125,0.8
VISIT07943,LEAD13182,2025-07-14,EXEC21,4,Yes,3BHK,71,0.87
VISIT07944,LEAD13188,2025-06-17,EXEC19,4,Yes,3BHK,90,0.59
VISIT07945,LEAD13189,2024-02-13,EXEC04,3,No,4BHK,76,0.31
VISIT07946,LEAD13191,2026-06-22,EXEC29,3,Yes,3BHK,94,0.36
VISIT07947,LEAD13191,2026-07-29,EXEC29,4,No,4BHK,119,0.53
VISIT07948,LEAD13192,2026-09-28,EXEC20,3,No,5BHK,146,0.37
VISIT07949,LEAD13193,2024-07-15,EXEC09,5,Yes,5BHK,133,0.87
VISIT07950,LEAD13194,2024-10-23,EXEC20,2,Yes,3BHK,112,0.24
VISIT07951,LEAD13195,2024-08-20,EXEC08,3,Yes,4BHK,116,0.32
VISIT07952,LEAD13197,2025-11-21,EXEC26,4,No,4BHK,120,0.78
VISIT07953,LEAD13208,2026-01-06,EXEC26,3,Yes,3BHK,62,0.25
VISIT07954,LEAD13212,2025-05-18,EXEC20,4,Yes,4BHK,138,0.38
VISIT07955,LEAD13214,2025-02-02,EXEC29,4,Yes,3BHK,122,0.44
VISIT07956,LEAD13214,2025-03-26,EXEC29,4,Yes,4BHK,97,0.57
VISIT07957,LEAD13215,2025-07-12,EXEC21,3,Yes,4BHK,114,0.43
VISIT07958,LEAD13220,2025-03-21,EXEC22,4,Yes,5BHK,70,0.57
VISIT07959,LEAD13227,2024-04-11,EXEC12,3,No,4BHK,73,0.36
VISIT07960,LEAD13229,2026-07-09,EXEC11,4,Yes,3BHK,116,0.87
VISIT07961,LEAD13229,2026-08-18,EXEC11,5,Yes,3BHK,120,0.97
VISIT07962,LEAD13229,2026-09-14,EXEC11,4,Yes,3BHK,100,0.93
VISIT07963,LEAD13230,2026-04-27,EXEC16,5,Yes,3BHK,113,0.58
VISIT07964,LEAD13232,2024-09-23,EXEC14,4,No,3BHK,106,0.73
VISIT07965,LEAD13237,2026-05-23,EXEC26,4,Yes,3BHK,127,0.6
VISIT07966,LEAD13238,2025-03-19,EXEC09,3,Yes,3BHK,106,0.23
VISIT07967,LEAD13239,2025-12-20,EXEC21,5,Yes,3BHK,67,0.68
VISIT07968,LEAD13239,2026-02-09,EXEC21,4,Yes,3BHK,120,0.59
VISIT07969,LEAD13241,2026-12-31,EXEC11,3,Yes,4BHK,84,0.37
VISIT07970,LEAD13249,2024-07-02,EXEC29,3,No,4BHK,99,0.32
VISIT07971,LEAD13254,2024-09-14,EXEC01,4,Yes,4BHK,120,0.6
VISIT07972,LEAD13254,2024-10-29,EXEC01,5,Yes,3BHK,108,0.86
VISIT07973,LEAD13257,2026-08-07,EXEC21,3,Yes,3BHK,86,0.39
VISIT07974,LEAD13260,2024-12-11,EXEC03,3,Yes,4BHK,102,0.34
VISIT07975,LEAD13261,2026-09-23,EXEC06,2,Yes,3BHK,110,0.15
VISIT07976,LEAD13263,2024-03-10,EXEC01,3,No,3BHK,81,0.24
VISIT07977,LEAD13265,2025-08-29,EXEC10,3,Yes,4BHK,85,0.39
VISIT07978,LEAD13266,2025-06-27,EXEC01,3,No,4BHK,110,0.32
VISIT07979,LEAD13266,2025-07-18,EXEC01,3,Yes,4BHK,65,0.46
VISIT07980,LEAD13268,2026-10-16,EXEC12,5,No,4BHK,111,0.52
VISIT07981,LEAD13268,2026-10-29,EXEC12,4,Yes,4BHK,81,0.54
VISIT07982,LEAD13272,2025-12-12,EXEC30,5,No,3BHK,109,0.57
VISIT07983,LEAD13274,2024-05-09,EXEC16,4,No,3BHK,109,0.54
VISIT07984,LEAD13281,2026-04-15,EXEC25,4,Yes,3BHK,112,0.43
VISIT07985,LEAD13285,2025-11-08,EXEC30,5,Yes,5BHK,107,0.96
VISIT07986,LEAD13287,2026-01-14,EXEC14,5,Yes,4BHK,116,0.57
VISIT07987,LEAD13288,2026-07-10,EXEC07,5,Yes,3BHK,98,0.75
VISIT07988,LEAD13288,2026-08-29,EXEC07,4,Yes,4BHK,129,0.7
VISIT07989,LEAD13290,2025-05-01,EXEC28,5,No,3BHK,103,0.97
VISIT07990,LEAD13293,2026-01-16,EXEC30,4,Yes,4BHK,119,0.46
VISIT07991,LEAD13295,2024-05-03,EXEC13,3,Yes,4BHK,88,0.4
VISIT07992,LEAD13297,2026-11-20,EXEC10,5,No,3BHK,38,0.84
VISIT07993,LEAD13297,2026-12-10,EXEC10,5,Yes,3BHK,78,0.9
VISIT07994,LEAD13297,2026-12-31,EXEC10,5,No,4BHK,130,0.97
VISIT07995,LEAD13300,2025-05-02,EXEC15,4,No,3BHK,83,0.43
VISIT07996,LEAD13302,2026-06-06,EXEC13,5,Yes,3BHK,119,0.61
VISIT07997,LEAD13304,2025-06-15,EXEC20,4,Yes,5BHK,91,0.87
VISIT07998,LEAD13305,2025-07-20,EXEC03,5,No,3BHK,93,0.75
VISIT07999,LEAD13305,2025-08-07,EXEC03,5,Yes,5BHK,126,0.82
VISIT08000,LEAD13305,2025-10-15,EXEC03,5,Yes,4BHK,85,0.94
VISIT08001,LEAD13307,2025-06-22,EXEC27,4,Yes,4BHK,123,0.53
VISIT08002,LEAD13307,2025-07-30,EXEC27,3,Yes,4BHK,57,0.5
VISIT08003,LEAD13308,2026-02-01,EXEC22,3,Yes,3BHK,134,0.36
VISIT08004,LEAD13310,2025-10-28,EXEC05,3,No,5BHK,131,0.35
VISIT08005,LEAD13311,2025-05-14,EXEC04,5,Yes,4BHK,129,0.97
VISIT08006,LEAD13313,2026-12-02,EXEC24,3,No,3BHK,115,0.52
VISIT08007,LEAD13313,2026-12-18,EXEC24,4,Yes,3BHK,116,0.66
VISIT08008,LEAD13319,2026-07-09,EXEC29,3,Yes,3BHK,92,0.32
VISIT08009,LEAD13321,2024-05-23,EXEC11,3,No,4BHK,69,0.4
VISIT08010,LEAD13321,2024-05-29,EXEC11,4,Yes,4BHK,114,0.62
VISIT08011,LEAD13322,2024-12-18,EXEC20,4,Yes,3BHK,126,0.49
VISIT08012,LEAD13323,2026-12-17,EXEC19,5,Yes,3BHK,93,0.87
VISIT08013,LEAD13323,2026-12-31,EXEC19,5,No,3BHK,151,0.93
VISIT08014,LEAD13325,2026-03-23,EXEC19,4,No,4BHK,98,0.41
VISIT08015,LEAD13326,2024-01-23,EXEC22,4,Yes,5BHK,141,0.56
VISIT08016,LEAD13331,2026-12-26,EXEC13,4,No,3BHK,110,0.46
VISIT08017,LEAD13331,2026-12-31,EXEC13,5,No,3BHK,89,0.57
VISIT08018,LEAD13332,2026-12-31,EXEC23,4,Yes,3BHK,132,0.55
VISIT08019,LEAD13340,2026-04-16,EXEC17,3,Yes,3BHK,102,0.35
VISIT08020,LEAD13341,2026-08-06,EXEC11,4,No,3BHK,111,0.48
VISIT08021,LEAD13342,2026-05-10,EXEC06,2,No,5BHK,89,0.18
VISIT08022,LEAD13343,2025-03-20,EXEC19,4,Yes,3BHK,111,0.48
VISIT08023,LEAD13345,2025-09-03,EXEC03,4,No,5BHK,134,0.45
VISIT08024,LEAD13348,2025-04-15,EXEC22,2,Yes,4BHK,108,0.27
VISIT08025,LEAD13349,2024-09-14,EXEC15,4,Yes,3BHK,96,0.51
VISIT08026,LEAD13349,2024-10-29,EXEC15,3,No,4BHK,93,0.41
VISIT08027,LEAD13350,2024-11-28,EXEC15,4,Yes,3BHK,117,0.48
VISIT08028,LEAD13351,2026-07-03,EXEC09,4,No,4BHK,105,0.69
VISIT08029,LEAD13351,2026-08-07,EXEC09,5,No,5BHK,111,0.94
VISIT08030,LEAD13351,2026-09-11,EXEC09,4,Yes,5BHK,77,0.97
VISIT08031,LEAD13352,2024-03-01,EXEC14,4,Yes,5BHK,127,0.78
VISIT08032,LEAD13352,2024-04-13,EXEC14,5,Yes,3BHK,116,0.97
VISIT08033,LEAD13357,2025-09-05,EXEC08,5,No,3BHK,122,0.58
VISIT08034,LEAD13359,2026-01-26,EXEC16,3,Yes,4BHK,72,0.37
VISIT08035,LEAD13359,2026-02-22,EXEC16,3,Yes,3BHK,74,0.41
VISIT08036,LEAD13365,2024-10-09,EXEC08,5,No,5BHK,106,0.5
VISIT08037,LEAD13366,2026-08-29,EXEC22,4,No,4BHK,77,0.28
VISIT08038,LEAD13369,2026-11-25,EXEC10,3,Yes,4BHK,148,0.35
VISIT08039,LEAD13372,2026-11-18,EXEC27,4,No,3BHK,96,0.7
VISIT08040,LEAD13378,2026-12-31,EXEC21,4,Yes,4BHK,111,0.44
VISIT08041,LEAD13379,2026-12-31,EXEC30,4,No,3BHK,113,0.49
VISIT08042,LEAD13380,2025-10-29,EXEC09,3,Yes,3BHK,92,0.38
VISIT08043,LEAD13383,2026-12-31,EXEC15,5,No,3BHK,121,0.64
VISIT08044,LEAD13384,2026-08-11,EXEC25,5,No,4BHK,99,0.86
VISIT08045,LEAD13385,2026-04-30,EXEC24,3,No,3BHK,106,0.32
VISIT08046,LEAD13391,2025-02-03,EXEC02,5,No,3BHK,98,0.86
VISIT08047,LEAD13391,2025-02-15,EXEC02,4,No,4BHK,103,0.92
VISIT08048,LEAD13393,2024-10-09,EXEC02,4,No,3BHK,97,0.36
VISIT08049,LEAD13394,2026-07-29,EXEC09,3,Yes,3BHK,89,0.36
VISIT08050,LEAD13397,2025-01-02,EXEC09,5,No,4BHK,123,0.75
VISIT08051,LEAD13398,2026-04-17,EXEC09,3,No,4BHK,71,0.32
VISIT08052,LEAD13405,2024-11-24,EXEC12,4,Yes,3BHK,141,0.53
VISIT08053,LEAD13406,2024-11-03,EXEC21,4,No,3BHK,88,0.37
VISIT08054,LEAD13407,2025-10-20,EXEC20,4,Yes,3BHK,98,0.41
VISIT08055,LEAD13411,2025-09-19,EXEC24,3,Yes,4BHK,70,0.33
VISIT08056,LEAD13413,2024-10-13,EXEC14,3,No,3BHK,88,0.33
VISIT08057,LEAD13413,2024-11-25,EXEC14,3,Yes,3BHK,118,0.43
VISIT08058,LEAD13415,2026-05-11,EXEC18,3,No,4BHK,73,0.24
VISIT08059,LEAD13418,2025-08-28,EXEC29,3,No,5BHK,117,0.34
VISIT08060,LEAD13418,2025-10-13,EXEC29,4,Yes,3BHK,116,0.64
VISIT08061,LEAD13425,2026-02-14,EXEC19,3,No,3BHK,88,0.25
VISIT08062,LEAD13425,2026-04-25,EXEC19,2,No,4BHK,115,0.2
VISIT08063,LEAD13431,2024-11-04,EXEC01,5,Yes,3BHK,122,0.97
VISIT08064,LEAD13431,2025-01-01,EXEC01,5,Yes,3BHK,117,0.96
VISIT08065,LEAD13432,2025-08-02,EXEC03,4,No,3BHK,85,0.41
VISIT08066,LEAD13433,2025-09-11,EXEC26,3,No,5BHK,81,0.32
VISIT08067,LEAD13434,2026-05-29,EXEC27,4,Yes,4BHK,124,0.51
VISIT08068,LEAD13434,2026-07-15,EXEC27,4,No,3BHK,87,0.57
VISIT08069,LEAD13435,2025-04-25,EXEC30,5,Yes,4BHK,108,0.92
VISIT08070,LEAD13435,2025-06-27,EXEC30,5,No,3BHK,72,0.97
VISIT08071,LEAD13436,2025-10-28,EXEC19,4,No,3BHK,94,0.5
VISIT08072,LEAD13436,2025-12-15,EXEC19,4,Yes,4BHK,127,0.59
VISIT08073,LEAD13437,2026-01-10,EXEC03,4,No,3BHK,106,0.39
VISIT08074,LEAD13437,2026-01-29,EXEC03,5,Yes,3BHK,100,0.7
VISIT08075,LEAD13437,2026-02-14,EXEC03,5,Yes,4BHK,104,0.76
VISIT08076,LEAD13438,2024-09-27,EXEC10,5,No,3BHK,123,0.9
VISIT08077,LEAD13438,2024-10-31,EXEC10,5,Yes,4BHK,174,0.97
VISIT08078,LEAD13440,2026-10-17,EXEC05,4,No,5BHK,94,0.4
VISIT08079,LEAD13442,2024-05-29,EXEC15,3,Yes,3BHK,116,0.3
VISIT08080,LEAD13444,2026-04-17,EXEC21,4,Yes,3BHK,99,0.58
VISIT08081,LEAD13444,2026-04-24,EXEC21,4,Yes,4BHK,120,0.6
VISIT08082,LEAD13445,2026-11-27,EXEC23,3,Yes,3BHK,117,0.51
VISIT08083,LEAD13450,2026-08-06,EXEC19,4,Yes,4BHK,98,0.43
VISIT08084,LEAD13453,2024-07-15,EXEC09,5,No,3BHK,104,0.91
VISIT08085,LEAD13453,2024-07-31,EXEC09,5,Yes,4BHK,117,0.97
VISIT08086,LEAD13454,2026-11-15,EXEC17,3,Yes,3BHK,114,0.33
VISIT08087,LEAD13457,2026-01-24,EXEC30,4,Yes,3BHK,97,0.68
VISIT08088,LEAD13457,2026-01-23,EXEC30,2,Yes,3BHK,88,0.49
VISIT08089,LEAD13457,2026-04-07,EXEC30,2,Yes,3BHK,87,0.54
VISIT08090,LEAD13458,2026-01-29,EXEC15,4,Yes,3BHK,87,0.43
VISIT08091,LEAD13461,2025-12-05,EXEC17,3,No,3BHK,95,0.69
VISIT08092,LEAD13461,2026-01-15,EXEC17,5,No,3BHK,110,0.95
VISIT08093,LEAD13461,2026-02-02,EXEC17,4,Yes,4BHK,103,0.94
VISIT08094,LEAD13465,2024-09-09,EXEC17,3,Yes,3BHK,134,0.41
VISIT08095,LEAD13469,2024-02-25,EXEC17,4,Yes,3BHK,68,0.46
VISIT08096,LEAD13470,2025-07-09,EXEC25,3,Yes,3BHK,92,0.31
VISIT08097,LEAD13473,2026-09-10,EXEC13,4,No,3BHK,96,0.56
VISIT08098,LEAD13474,2024-05-03,EXEC22,3,No,3BHK,105,0.32
VISIT08099,LEAD13476,2024-05-28,EXEC20,2,Yes,3BHK,128,0.39
VISIT08100,LEAD13476,2024-07-06,EXEC20,3,No,3BHK,89,0.56
VISIT08101,LEAD13478,2024-06-08,EXEC22,5,Yes,3BHK,106,0.9
VISIT08102,LEAD13478,2024-06-26,EXEC22,4,Yes,3BHK,61,0.83
VISIT08103,LEAD13478,2024-07-31,EXEC22,5,No,5BHK,117,0.97
VISIT08104,LEAD13480,2026-06-21,EXEC17,4,Yes,3BHK,116,0.85
VISIT08105,LEAD13480,2026-07-26,EXEC17,5,Yes,3BHK,126,0.94
VISIT08106,LEAD13483,2024-09-03,EXEC14,3,Yes,4BHK,85,0.31
VISIT08107,LEAD13485,2026-09-13,EXEC28,3,No,3BHK,103,0.29
VISIT08108,LEAD13490,2025-12-08,EXEC19,4,Yes,3BHK,96,0.42
VISIT08109,LEAD13493,2026-12-31,EXEC23,3,Yes,4BHK,84,0.25
VISIT08110,LEAD13495,2024-10-28,EXEC12,4,Yes,3BHK,94,0.4
VISIT08111,LEAD13496,2024-08-09,EXEC27,2,Yes,3BHK,83,0.23
VISIT08112,LEAD13496,2024-09-19,EXEC27,5,Yes,4BHK,104,0.58
VISIT08113,LEAD13501,2024-09-01,EXEC20,4,Yes,4BHK,94,0.5
VISIT08114,LEAD13501,2024-09-28,EXEC20,4,Yes,3BHK,97,0.59
VISIT08115,LEAD13502,2025-07-27,EXEC19,5,No,4BHK,166,0.59
VISIT08116,LEAD13502,2025-09-04,EXEC19,3,No,3BHK,92,0.35
VISIT08117,LEAD13505,2026-07-21,EXEC11,5,No,4BHK,107,0.83
VISIT08118,LEAD13505,2026-08-06,EXEC11,5,No,3BHK,137,0.97
VISIT08119,LEAD13505,2026-08-02,EXEC11,5,No,3BHK,127,0.97
VISIT08120,LEAD13512,2024-04-19,EXEC11,4,No,5BHK,75,0.41
VISIT08121,LEAD13514,2025-11-06,EXEC25,5,No,4BHK,114,0.56
VISIT08122,LEAD13518,2024-04-15,EXEC28,4,No,3BHK,75,0.44
VISIT08123,LEAD13518,2024-06-15,EXEC28,3,No,3BHK,90,0.43
VISIT08124,LEAD13518,2024-05-11,EXEC28,3,No,3BHK,127,0.52
VISIT08125,LEAD13519,2024-12-30,EXEC26,3,Yes,4BHK,67,0.29
VISIT08126,LEAD13525,2024-10-25,EXEC03,4,Yes,4BHK,97,0.63
VISIT08127,LEAD13529,2024-09-18,EXEC01,3,Yes,3BHK,61,0.37
VISIT08128,LEAD13531,2026-05-27,EXEC03,4,Yes,5BHK,79,0.44
VISIT08129,LEAD13533,2025-02-24,EXEC14,3,No,3BHK,88,0.19
VISIT08130,LEAD13536,2024-10-25,EXEC27,3,Yes,4BHK,127,0.33
VISIT08131,LEAD13536,2024-11-15,EXEC27,3,Yes,3BHK,83,0.44
VISIT08132,LEAD13539,2025-07-22,EXEC30,4,No,4BHK,133,0.37
VISIT08133,LEAD13540,2025-09-16,EXEC16,3,Yes,4BHK,97,0.36
VISIT08134,LEAD13541,2024-01-23,EXEC12,5,No,3BHK,98,0.55
VISIT08135,LEAD13543,2025-01-23,EXEC14,3,Yes,4BHK,80,0.37
VISIT08136,LEAD13543,2025-02-23,EXEC14,3,No,4BHK,92,0.47
VISIT08137,LEAD13546,2025-05-03,EXEC28,4,Yes,4BHK,117,0.64
VISIT08138,LEAD13546,2025-05-12,EXEC28,5,No,4BHK,132,0.77
VISIT08139,LEAD13546,2025-06-08,EXEC28,5,No,4BHK,106,0.85
VISIT08140,LEAD13558,2026-07-25,EXEC26,5,No,3BHK,90,0.92
VISIT08141,LEAD13558,2026-09-03,EXEC26,5,No,3BHK,95,0.97
VISIT08142,LEAD13559,2025-11-09,EXEC15,3,Yes,3BHK,80,0.28
VISIT08143,LEAD13561,2024-10-13,EXEC23,5,No,5BHK,114,0.5
VISIT08144,LEAD13561,2024-11-07,EXEC23,5,Yes,3BHK,127,0.61
VISIT08145,LEAD13572,2025-06-03,EXEC23,3,Yes,3BHK,125,0.32
VISIT08146,LEAD13573,2026-01-11,EXEC04,5,No,3BHK,133,0.86
VISIT08147,LEAD13573,2026-02-23,EXEC04,5,Yes,5BHK,110,0.97
VISIT08148,LEAD13573,2026-03-06,EXEC04,4,Yes,3BHK,75,0.95
VISIT08149,LEAD13575,2025-01-10,EXEC07,5,Yes,4BHK,88,0.87
VISIT08150,LEAD13575,2025-02-26,EXEC07,4,No,3BHK,109,0.7
VISIT08151,LEAD13576,2025-05-15,EXEC17,2,Yes,4BHK,120,0.38
VISIT08152,LEAD13577,2026-01-08,EXEC11,2,Yes,4BHK,87,0.28
VISIT08153,LEAD13577,2026-02-08,EXEC11,3,Yes,5BHK,96,0.5
VISIT08154,LEAD13577,2026-03-29,EXEC11,4,Yes,3BHK,114,0.63
VISIT08155,LEAD13580,2026-11-16,EXEC08,4,Yes,4BHK,123,0.47
VISIT08156,LEAD13582,2026-12-31,EXEC18,4,No,4BHK,123,0.44
VISIT08157,LEAD13582,2026-12-31,EXEC18,4,Yes,4BHK,127,0.45
VISIT08158,LEAD13585,2025-11-01,EXEC06,3,Yes,5BHK,118,0.3
VISIT08159,LEAD13585,2026-01-10,EXEC06,5,Yes,3BHK,110,0.74
