Lead_ID,Customer_ID,Lead_Date,Lead_Source,Campaign_ID,Project,Lead_Status,Interest_Score,Budget_Fit,Sales_Executive_ID
LEAD13765,CUST09200,2025-09-24,Google Search,,Godrej Riverine,Contacted,5,Partial,EXEC06
LEAD13766,CUST09201,2026-12-28,Instagram,CAMP145,Godrej Riverine,Contacted,5,Yes,EXEC06
LEAD13767,CUST09202,2024-03-22,Google Search,,Godrej Riverine,Not Interested / Lost,2,No,EXEC16
LEAD13768,CUST09203,2024-10-08,Google Search,,Godrej Riverine,New,5,Yes,EXEC21
LEAD13769,CUST09203,2025-06-26,Referral,,Godrej Riverine,New,6,Partial,EXEC13
LEAD13770,CUST09204,2024-04-19,Google Ads,CAMP047,Godrej Riverine,Contacted,1,Yes,EXEC25
LEAD13771,CUST09205,2024-11-23,Housing.com,,Godrej Riverine,Qualified,6,Yes,EXEC10
LEAD13772,CUST09206,2025-12-28,Housing.com,,Godrej Riverine,Qualified,4,Yes,EXEC05
LEAD13773,CUST09207,2026-07-30,Instagram,CAMP067,Godrej Riverine,Site Visit Scheduled,4,No,EXEC25
LEAD13774,CUST09207,2026-09-28,Google Ads,CAMP024,Godrej Riverine,Qualified,5,Yes,EXEC01
LEAD13775,CUST09208,2024-05-29,LinkedIn,CAMP062,Godrej Riverine,Contacted,6,Yes,EXEC11
LEAD13776,CUST09209,2026-12-24,MagicBricks,,Godrej Riverine,New,2,Yes,EXEC06
LEAD13777,CUST09209,2026-12-31,MagicBricks,,Godrej Riverine,Contacted,5,Yes,EXEC30
LEAD13778,CUST09210,2025-06-13,Walk-In,,Godrej Riverine,Not Interested / Lost,1,Partial,EXEC22
LEAD13779,CUST09211,2024-07-03,Instagram,CAMP089,Godrej Riverine,Qualified,4,Yes,EXEC16
LEAD13780,CUST09211,2024-10-12,Housing.com,,Godrej Riverine,Site Visit Scheduled,2,Yes,EXEC08
LEAD13781,CUST09212,2026-10-01,Facebook,CAMP083,Godrej Riverine,Site Visit Scheduled,7,Yes,EXEC07
LEAD13782,CUST09213,2024-12-12,Google Search,,Godrej Riverine,Not Interested / Lost,3,Yes,EXEC16
LEAD13783,CUST09214,2025-06-26,Channel Partner,,Godrej Riverine,Qualified,4,Yes,EXEC02
LEAD13784,CUST09215,2026-05-25,Facebook,CAMP139,Godrej Riverine,Site Visit Scheduled,5,Yes,EXEC21
LEAD13785,CUST09216,2026-07-16,Google Ads,CAMP066,Godrej Riverine,Site Visit Scheduled,9,Yes,EXEC05
LEAD13786,CUST09217,2026-09-08,Facebook,CAMP031,Godrej Riverine,Qualified,4,Yes,EXEC01
LEAD13787,CUST09217,2026-11-21,Metro Branding,CAMP009,Godrej Riverine,Site Visit Scheduled,9,Partial,EXEC03
LEAD13788,CUST09217,2026-12-31,Newspaper Insert,CAMP082,Godrej Riverine,New,2,Yes,EXEC13
LEAD13789,CUST09218,2024-12-06,Instagram,CAMP014,Godrej Riverine,Contacted,6,Yes,EXEC17
LEAD13790,CUST09218,2024-12-31,Instagram,CAMP014,Godrej Riverine,Not Interested / Lost,4,Partial,EXEC05
LEAD13791,CUST09219,2026-09-30,Instagram,CAMP067,Godrej Riverine,Site Visit Scheduled,10,Yes,EXEC04
LEAD13792,CUST09219,2026-12-10,Facebook,CAMP083,Godrej Riverine,Site Visit Scheduled,7,Yes,EXEC16
LEAD13793,CUST09220,2024-12-29,99acres,,Godrej Riverine,Contacted,6,No,EXEC05
LEAD13794,CUST09221,2024-05-30,99acres,,Godrej Riverine,Converted,8,Yes,EXEC27
LEAD13795,CUST09222,2024-09-04,Facebook,CAMP048,Godrej Riverine,Qualified,3,Partial,EXEC30
LEAD13796,CUST09223,2024-10-18,Channel Partner,,Godrej Riverine,Qualified,4,Partial,EXEC30
LEAD13797,CUST09224,2025-03-11,Metro Branding,CAMP111,Godrej Riverine,Not Interested / Lost,1,Yes,EXEC21
LEAD13798,CUST09225,2026-01-21,Google Search,,Godrej Riverine,New,4,Yes,EXEC14
LEAD13799,CUST09226,2026-03-06,Instagram,CAMP109,Godrej Riverine,Qualified,4,Yes,EXEC08
LEAD13800,CUST09227,2024-06-07,Google Search,,Godrej Riverine,Converted,9,No,EXEC04
LEAD13801,CUST09228,2025-05-13,Instagram,CAMP103,Godrej Riverine,Site Visit Scheduled,3,Partial,EXEC21
LEAD13802,CUST09229,2026-11-12,Google Search,,Godrej Riverine,Contacted,5,Yes,EXEC08
LEAD13803,CUST09230,2024-03-26,Google Search,,Godrej Riverine,Qualified,8,Partial,EXEC02
LEAD13804,CUST09231,2026-12-31,LinkedIn,CAMP125,Godrej Riverine,New,5,No,EXEC13
LEAD13805,CUST09232,2026-03-31,Instagram,CAMP065,Godrej Riverine,Contacted,6,No,EXEC26
LEAD13806,CUST09233,2026-01-07,99acres,,Godrej Riverine,Qualified,3,Yes,EXEC09
LEAD13807,CUST09233,2026-03-12,MagicBricks,,Godrej Riverine,Contacted,6,Partial,EXEC20
LEAD13808,CUST09234,2024-06-09,99acres,,Godrej Riverine,Site Visit Scheduled,8,No,EXEC29
LEAD13809,CUST09235,2026-09-14,MagicBricks,,Godrej Riverine,Qualified,7,No,EXEC26
LEAD13810,CUST09235,2026-12-31,Housing.com,,Godrej Riverine,Negotiation,6,Partial,EXEC16
LEAD13811,CUST09236,2026-06-12,Walk-In,,Godrej Riverine,Not Interested / Lost,3,No,EXEC11
LEAD13812,CUST09237,2024-12-12,Housing.com,,Godrej Riverine,Qualified,1,Yes,EXEC27
LEAD13813,CUST09238,2024-03-16,Facebook,CAMP104,Godrej Riverine,New,3,Yes,EXEC12
LEAD13814,CUST09238,2024-08-28,Google Ads,CAMP022,Godrej Riverine,Qualified,7,Partial,EXEC10
LEAD13815,CUST09238,2025-01-18,LinkedIn,CAMP062,Godrej Riverine,Qualified,1,Partial,EXEC06
LEAD13816,CUST09239,2024-04-22,Google Ads,CAMP047,Godrej Riverine,Site Visit Scheduled,3,No,EXEC05
LEAD13817,CUST09239,2024-09-15,Walk-In,,Godrej Riverine,Converted,9,No,EXEC29
LEAD13818,CUST09239,2024-12-25,Google Search,,Godrej Riverine,Not Interested / Lost,6,Partial,EXEC10
LEAD13819,CUST09240,2025-08-23,LinkedIn,CAMP035,Godrej Riverine,Qualified,5,Yes,EXEC26
LEAD13820,CUST09241,2024-07-25,Housing.com,,Godrej Riverine,Qualified,1,Yes,EXEC26
LEAD13821,CUST09241,2025-03-01,Google Ads,CAMP147,Godrej Riverine,New,6,Yes,EXEC11
LEAD13822,CUST09241,2025-10-17,Channel Partner,,Godrej Riverine,Qualified,4,Yes,EXEC20
LEAD13823,CUST09241,2026-05-30,Facebook,CAMP139,Godrej Riverine,Not Interested / Lost,2,Yes,EXEC18
LEAD13824,CUST09241,2026-08-12,Channel Partner,,Godrej Riverine,Contacted,2,Partial,EXEC04
LEAD13825,CUST09242,2025-06-14,Channel Partner,,Godrej Riverine,Contacted,4,Partial,EXEC17
LEAD13826,CUST09242,2025-09-19,Instagram,CAMP027,Godrej Riverine,Contacted,7,Partial,EXEC11
LEAD13827,CUST09243,2026-02-22,Google Search,,Godrej Riverine,Contacted,4,No,EXEC26
LEAD13828,CUST09244,2026-09-11,Housing.com,,Godrej Riverine,Contacted,3,Partial,EXEC27
LEAD13829,CUST09244,2026-12-31,Google Ads,CAMP100,Godrej Riverine,Not Interested / Lost,5,Yes,EXEC07
LEAD13830,CUST09245,2026-12-02,Google Search,,Godrej Riverine,Site Visit Scheduled,7,Partial,EXEC17
LEAD13831,CUST09245,2026-12-31,99acres,,Godrej Riverine,Qualified,9,Partial,EXEC28
LEAD13832,CUST09246,2024-09-08,Walk-In,,Godrej Riverine,Contacted,7,Yes,EXEC19
LEAD13833,CUST09247,2025-04-12,Housing.com,,Godrej Riverine,Converted,8,Yes,EXEC14
LEAD13834,CUST09248,2025-02-24,Google Ads,CAMP147,Godrej Riverine,New,6,Yes,EXEC01
LEAD13835,CUST09249,2024-07-05,Facebook,CAMP138,Godrej Riverine,Not Interested / Lost,2,Yes,EXEC19
LEAD13836,CUST09250,2025-06-11,Google Search,,Godrej Riverine,Not Interested / Lost,2,Yes,EXEC19
LEAD13837,CUST09251,2025-10-31,Referral,,Godrej Riverine,Site Visit Scheduled,8,Partial,EXEC02
LEAD13838,CUST09252,2024-12-14,Housing.com,,Godrej Riverine,Converted,10,No,EXEC05
LEAD13839,CUST09253,2025-07-11,MagicBricks,,Godrej Riverine,Contacted,6,Yes,EXEC28
LEAD13840,CUST09253,2025-12-23,Google Search,,Godrej Riverine,Not Interested / Lost,3,Partial,EXEC24
LEAD13841,CUST09254,2024-08-18,Google Search,,Godrej Riverine,New,6,Yes,EXEC19
LEAD13842,CUST09255,2025-11-06,Google Search,,Godrej Riverine,New,4,Yes,EXEC12
LEAD13843,CUST09256,2024-10-24,Google Ads,CAMP113,Godrej Riverine,Qualified,7,Partial,EXEC28
LEAD13844,CUST09257,2024-11-07,Google Ads,CAMP127,Godrej Riverine,Negotiation,5,Partial,EXEC15
LEAD13845,CUST09258,2025-09-13,Google Ads,CAMP097,Godrej Riverine,Site Visit Scheduled,7,No,EXEC10
LEAD13846,CUST09259,2026-03-31,MagicBricks,,Godrej Riverine,New,6,Partial,EXEC13
LEAD13847,CUST09260,2024-10-24,Google Search,,Godrej Riverine,Contacted,4,Partial,EXEC19
LEAD13848,CUST09261,2026-01-31,Channel Partner,,Godrej Riverine,Site Visit Scheduled,7,No,EXEC02
LEAD13849,CUST09261,2026-05-22,Metro Branding,CAMP123,Godrej Riverine,Contacted,7,No,EXEC23
LEAD13850,CUST09261,2026-11-17,Housing.com,,Godrej Riverine,Qualified,5,Yes,EXEC07
LEAD13851,CUST09261,2026-12-31,Walk-In,,Godrej Riverine,Not Interested / Lost,4,Yes,EXEC06
LEAD13852,CUST09262,2025-01-12,Channel Partner,,Godrej Riverine,Negotiation,8,No,EXEC19
LEAD13853,CUST09263,2026-07-16,Walk-In,,Godrej Riverine,Not Interested / Lost,3,Yes,EXEC06
LEAD13854,CUST09264,2024-11-28,Channel Partner,,Godrej Riverine,Site Visit Scheduled,3,Yes,EXEC13
LEAD13855,CUST09265,2024-12-26,Channel Partner,,Godrej Riverine,Not Interested / Lost,4,Partial,EXEC08
LEAD13856,CUST09265,2025-04-28,Instagram,CAMP095,Godrej Riverine,New,6,Partial,EXEC18
LEAD13857,CUST09266,2026-02-20,Instagram,CAMP058,Godrej Riverine,Qualified,6,Partial,EXEC03
LEAD13858,CUST09266,2026-09-23,Instagram,CAMP067,Godrej Riverine,Not Interested / Lost,5,Partial,EXEC27
LEAD13859,CUST09267,2025-11-26,Walk-In,,Godrej Riverine,Contacted,4,Yes,EXEC17
LEAD13860,CUST09268,2026-05-16,Instagram,CAMP136,Godrej Riverine,Qualified,3,Partial,EXEC30
LEAD13861,CUST09268,2026-07-01,Google Ads,CAMP118,Godrej Riverine,Qualified,6,Yes,EXEC27
LEAD13862,CUST09269,2024-09-30,Metro Branding,CAMP105,Godrej Riverine,New,4,Yes,EXEC24
LEAD13863,CUST09270,2026-01-25,Instagram,CAMP133,Godrej Riverine,Site Visit Scheduled,7,Partial,EXEC27
LEAD13864,CUST09271,2025-03-15,Housing.com,,Godrej Riverine,Converted,7,No,EXEC24
LEAD13865,CUST09272,2025-09-19,Instagram,CAMP145,Godrej Riverine,Qualified,10,Yes,EXEC17
LEAD13866,CUST09273,2025-01-12,Referral,,Godrej Riverine,Qualified,7,Yes,EXEC09
LEAD13867,CUST09274,2025-07-13,Referral,,Godrej Riverine,Converted,7,Yes,EXEC19
LEAD13868,CUST09274,2025-08-18,Google Ads,CAMP100,Godrej Riverine,Not Interested / Lost,4,Partial,EXEC19
LEAD13869,CUST09274,2026-02-21,Metro Branding,CAMP008,Godrej Riverine,Not Interested / Lost,4,Yes,EXEC24
LEAD13870,CUST09275,2025-07-15,Google Ads,CAMP068,Godrej Riverine,New,3,Partial,EXEC10
LEAD13871,CUST09275,2025-08-20,LinkedIn,CAMP062,Godrej Riverine,Qualified,7,Partial,EXEC05
LEAD13872,CUST09276,2025-08-14,Channel Partner,,Godrej Riverine,Qualified,7,Yes,EXEC25
LEAD13873,CUST09276,2026-04-02,Housing.com,,Godrej Riverine,Not Interested / Lost,1,Partial,EXEC28
LEAD13874,CUST09277,2026-01-02,Facebook,CAMP079,Godrej Riverine,Not Interested / Lost,4,Partial,EXEC13
LEAD13875,CUST09277,2026-08-15,Google Ads,CAMP070,Godrej Riverine,Site Visit Scheduled,7,Partial,EXEC28
LEAD13876,CUST09277,2026-12-31,Facebook,CAMP132,Godrej Riverine,Qualified,7,Yes,EXEC19
LEAD13877,CUST09278,2025-04-27,Google Search,,Godrej Riverine,Not Interested / Lost,3,Partial,EXEC17
LEAD13878,CUST09279,2024-03-06,Housing.com,,Godrej Riverine,Not Interested / Lost,5,Partial,EXEC03
LEAD13879,CUST09279,2024-12-23,99acres,,Godrej Riverine,Contacted,6,Partial,EXEC14
LEAD13880,CUST09279,2025-10-01,MagicBricks,,Godrej Riverine,New,6,Partial,EXEC17
LEAD13881,CUST09280,2024-11-25,Google Ads,CAMP127,Godrej Riverine,Converted,10,No,EXEC08
LEAD13882,CUST09281,2025-11-13,Referral,,Godrej Riverine,Contacted,3,Partial,EXEC09
LEAD13883,CUST09281,2026-07-22,Newspaper Insert,CAMP069,Godrej Riverine,New,3,No,EXEC01
LEAD13884,CUST09282,2025-02-25,99acres,,Godrej Riverine,New,3,Yes,EXEC30
LEAD13885,CUST09282,2025-07-03,MagicBricks,,Godrej Riverine,Qualified,4,Partial,EXEC20
LEAD13886,CUST09282,2025-11-15,Channel Partner,,Godrej Riverine,Not Interested / Lost,4,Yes,EXEC26
LEAD13887,CUST09283,2026-02-20,Google Search,,Godrej Riverine,Not Interested / Lost,6,Partial,EXEC20
LEAD13888,CUST09284,2025-05-10,Instagram,CAMP103,Godrej Riverine,New,1,Yes,EXEC12
LEAD13889,CUST09285,2025-05-11,Facebook,CAMP016,Godrej Riverine,Converted,8,No,EXEC21
LEAD13890,CUST09286,2024-04-29,Instagram,CAMP089,Godrej Riverine,Not Interested / Lost,4,Partial,EXEC02
LEAD13891,CUST09287,2024-04-23,Referral,,Godrej Riverine,Not Interested / Lost,2,Yes,EXEC27
LEAD13892,CUST09288,2025-08-19,Google Ads,CAMP068,Godrej Riverine,Contacted,5,Yes,EXEC26
LEAD13893,CUST09289,2024-04-26,Housing.com,,Godrej Riverine,New,6,Yes,EXEC08
LEAD13894,CUST09290,2025-09-20,Walk-In,,Godrej Riverine,Qualified,7,Partial,EXEC10
LEAD13895,CUST09290,2026-01-27,Instagram,CAMP058,Godrej Riverine,Qualified,6,No,EXEC17
LEAD13896,CUST09291,2026-09-23,Newspaper Insert,CAMP137,Godrej Riverine,Not Interested / Lost,4,Partial,EXEC09
LEAD13897,CUST09291,2026-12-31,Facebook,CAMP124,Godrej Riverine,Negotiation,5,Partial,EXEC17
LEAD13898,CUST09291,2026-12-31,Instagram,CAMP058,Godrej Riverine,Not Interested / Lost,5,Partial,EXEC10
LEAD13899,CUST09291,2026-12-31,MagicBricks,,Godrej Riverine,New,6,No,EXEC12
LEAD13900,CUST09292,2024-04-12,99acres,,Godrej Riverine,Negotiation,6,Yes,EXEC27
LEAD13901,CUST09293,2026-04-10,Google Ads,CAMP041,Godrej Riverine,Site Visit Scheduled,5,Partial,EXEC05
LEAD13902,CUST09294,2025-05-29,Instagram,CAMP103,Godrej Riverine,Contacted,3,Partial,EXEC15
LEAD13903,CUST09294,2025-07-01,LinkedIn,CAMP035,Godrej Riverine,Not Interested / Lost,2,Yes,EXEC02
LEAD13904,CUST09294,2025-08-10,99acres,,Godrej Riverine,Not Interested / Lost,2,Partial,EXEC28
LEAD13905,CUST09294,2025-08-29,99acres,,Godrej Riverine,Converted,8,Partial,EXEC29
LEAD13906,CUST09294,2026-04-07,99acres,,Godrej Riverine,Not Interested / Lost,5,Yes,EXEC23
LEAD13907,CUST09295,2026-11-14,Channel Partner,,Godrej Riverine,Not Interested / Lost,4,Yes,EXEC08
LEAD13908,CUST09296,2024-12-17,Google Ads,CAMP127,Godrej Riverine,Not Interested / Lost,6,Yes,EXEC13
LEAD13909,CUST09297,2024-12-03,LinkedIn,CAMP071,Godrej Riverine,Converted,7,Yes,EXEC16
LEAD13910,CUST09297,2025-09-22,Google Ads,CAMP097,Godrej Riverine,Qualified,7,Partial,EXEC08
LEAD13911,CUST09297,2026-01-23,Google Search,,Godrej Riverine,Qualified,4,Yes,EXEC10
LEAD13912,CUST09298,2025-09-06,Metro Branding,CAMP039,Godrej Riverine,Contacted,6,No,EXEC25
LEAD13913,CUST09299,2024-03-16,Google Ads,CAMP053,Godrej Riverine,Not Interested / Lost,7,Partial,EXEC15
LEAD13914,CUST09299,2024-06-02,Walk-In,,Godrej Riverine,Contacted,4,Yes,EXEC07
LEAD13915,CUST09300,2024-06-25,Housing.com,,Godrej Riverine,Not Interested / Lost,5,No,EXEC23
LEAD13916,CUST09301,2025-08-01,Housing.com,,Godrej Riverine,Qualified,3,Yes,EXEC14
LEAD13917,CUST09302,2026-01-20,Referral,,Godrej Riverine,New,4,Partial,EXEC08
LEAD13918,CUST09303,2025-10-17,Referral,,Godrej Riverine,Negotiation,10,Yes,EXEC09
LEAD13919,CUST09304,2026-09-30,MagicBricks,,Godrej Riverine,Not Interested / Lost,9,Partial,EXEC16
LEAD13920,CUST09305,2024-08-07,Housing.com,,Godrej Riverine,Qualified,4,Yes,EXEC05
LEAD13921,CUST09306,2025-11-15,Referral,,Godrej Riverine,Not Interested / Lost,5,Partial,EXEC14
LEAD13922,CUST09307,2024-02-07,Google Search,,Godrej Riverine,Site Visit Scheduled,9,No,EXEC28
LEAD13923,CUST09307,2024-06-22,99acres,,Godrej Riverine,Not Interested / Lost,4,Partial,EXEC28
LEAD13924,CUST09308,2024-06-29,MagicBricks,,Godrej Riverine,Contacted,4,Yes,EXEC19
LEAD13925,CUST09308,2024-10-13,Channel Partner,,Godrej Riverine,Site Visit Scheduled,9,No,EXEC22
LEAD13926,CUST09308,2025-05-23,Instagram,CAMP103,Godrej Riverine,Contacted,6,Partial,EXEC17
LEAD13927,CUST09308,2025-10-27,Google Search,,Godrej Riverine,Negotiation,10,Partial,EXEC05
LEAD13928,CUST09309,2026-03-02,Referral,,Godrej Riverine,New,6,No,EXEC16
LEAD13929,CUST09309,2026-11-04,LinkedIn,CAMP063,Godrej Riverine,Site Visit Scheduled,9,Partial,EXEC27
LEAD13930,CUST09310,2025-08-10,LinkedIn,CAMP086,Godrej Riverine,Qualified,6,Yes,EXEC09
LEAD13931,CUST09310,2026-03-31,Referral,,Godrej Riverine,Contacted,7,Yes,EXEC25
LEAD13932,CUST09311,2025-08-17,Instagram,CAMP119,Godrej Riverine,Contacted,7,No,EXEC13
LEAD13933,CUST09312,2024-08-19,MagicBricks,,Godrej Riverine,New,5,Partial,EXEC16
LEAD13934,CUST09313,2026-02-06,Walk-In,,Godrej Riverine,Contacted,2,Yes,EXEC04
LEAD13935,CUST09314,2026-08-09,MagicBricks,,Godrej Riverine,Negotiation,3,Partial,EXEC23
LEAD13936,CUST09315,2025-03-20,Referral,,Godrej Riverine,Site Visit Scheduled,7,Partial,EXEC03
LEAD13937,CUST09315,2025-12-23,Walk-In,,Godrej Riverine,Contacted,1,No,EXEC29
LEAD13938,CUST09315,2026-02-13,Facebook,CAMP079,Godrej Riverine,Not Interested / Lost,3,Partial,EXEC12
LEAD13939,CUST09315,2026-06-07,Referral,,Godrej Riverine,Contacted,4,Partial,EXEC15
LEAD13940,CUST09316,2025-08-20,MagicBricks,,Godrej Riverine,Contacted,2,Partial,EXEC11
LEAD13941,CUST09317,2025-08-17,Walk-In,,Godrej Riverine,Negotiation,2,Partial,EXEC24
LEAD13942,CUST09318,2025-05-20,Instagram,CAMP103,Godrej Riverine,Not Interested / Lost,4,Yes,EXEC07
LEAD13943,CUST09318,2025-11-01,MagicBricks,,Godrej Riverine,Contacted,2,Partial,EXEC19
LEAD13944,CUST09319,2026-11-24,Instagram,CAMP098,Godrej Riverine,Qualified,9,Partial,EXEC16
LEAD13945,CUST09320,2025-10-20,Referral,,Godrej Riverine,Contacted,4,Partial,EXEC13
LEAD13946,CUST09320,2026-07-16,Google Search,,Godrej Riverine,Not Interested / Lost,4,Partial,EXEC06
LEAD13947,CUST09321,2026-04-05,Google Ads,CAMP041,Godrej Riverine,Contacted,3,Yes,EXEC09
LEAD13948,CUST09321,2026-08-23,Metro Branding,CAMP117,Godrej Riverine,Contacted,6,Partial,EXEC18
LEAD13949,CUST09322,2025-05-15,Facebook,CAMP016,Godrej Riverine,New,3,Yes,EXEC09
LEAD13950,CUST09322,2026-02-25,Walk-In,,Godrej Riverine,Not Interested / Lost,10,Yes,EXEC30
LEAD13951,CUST09322,2026-03-21,Instagram,CAMP065,Godrej Riverine,New,2,Yes,EXEC01
LEAD13952,CUST09323,2026-05-04,Newspaper Insert,CAMP069,Godrej Riverine,Contacted,7,Partial,EXEC25
LEAD13953,CUST09323,2026-06-30,Walk-In,,Godrej Riverine,Qualified,7,Yes,EXEC19
LEAD13954,CUST09324,2025-12-27,Newspaper Insert,CAMP078,Godrej Riverine,Contacted,5,No,EXEC03
LEAD13955,CUST09325,2024-06-26,Facebook,CAMP019,Godrej Riverine,Not Interested / Lost,4,Partial,EXEC05
LEAD13956,CUST09326,2026-09-23,MagicBricks,,Godrej Riverine,Site Visit Scheduled,6,Partial,EXEC19
LEAD13957,CUST09326,2026-12-31,Google Ads,CAMP080,Godrej Riverine,Not Interested / Lost,7,Yes,EXEC14
LEAD13958,CUST09327,2024-03-15,99acres,,Godrej Riverine,Negotiation,10,No,EXEC25
LEAD13959,CUST09327,2024-04-29,Facebook,CAMP060,Godrej Riverine,Contacted,6,Partial,EXEC02
LEAD13960,CUST09327,2025-02-15,MagicBricks,,Godrej Riverine,Not Interested / Lost,8,No,EXEC05
LEAD13961,CUST09328,2026-12-04,Facebook,CAMP083,Godrej Riverine,Contacted,5,Yes,EXEC01
LEAD13962,CUST09329,2026-10-04,99acres,,Godrej Riverine,Qualified,5,Yes,EXEC21
LEAD13963,CUST09330,2025-10-06,Facebook,CAMP030,Godrej Riverine,Not Interested / Lost,5,Yes,EXEC07
LEAD13964,CUST09330,2025-11-05,Housing.com,,Godrej Riverine,Site Visit Scheduled,5,Yes,EXEC26
LEAD13965,CUST09331,2024-07-24,Facebook,CAMP019,Godrej Riverine,Not Interested / Lost,2,Partial,EXEC27
LEAD13966,CUST09332,2026-07-17,Google Ads,CAMP099,Godrej Riverine,Contacted,1,Yes,EXEC22
LEAD13967,CUST09333,2025-01-07,Referral,,Godrej Riverine,Contacted,5,Partial,EXEC01
LEAD13968,CUST09333,2025-09-02,Referral,,Godrej Riverine,New,5,Partial,EXEC15
LEAD13969,CUST09334,2025-07-16,Google Search,,Godrej Riverine,New,7,Partial,EXEC27
LEAD13970,CUST09334,2025-08-08,Facebook,CAMP132,Godrej Riverine,Not Interested / Lost,2,No,EXEC11
LEAD13971,CUST09334,2026-04-03,Referral,,Godrej Riverine,Not Interested / Lost,7,No,EXEC28
LEAD13972,CUST09334,2026-09-14,Google Search,,Godrej Riverine,Qualified,3,Partial,EXEC26
LEAD13973,CUST09335,2024-04-07,Walk-In,,Godrej Riverine,Site Visit Scheduled,4,No,EXEC25
LEAD13974,CUST09336,2025-02-24,Facebook,CAMP016,Godrej Riverine,Not Interested / Lost,1,Yes,EXEC28
LEAD13975,CUST09336,2025-11-01,Channel Partner,,Godrej Riverine,New,7,Partial,EXEC04
LEAD13976,CUST09336,2026-05-30,Instagram,CAMP136,Godrej Riverine,Not Interested / Lost,6,Partial,EXEC12
LEAD13977,CUST09337,2025-08-07,Google Search,,Godrej Riverine,Contacted,6,Partial,EXEC26
LEAD13978,CUST09338,2024-03-07,Instagram,CAMP072,Godrej Riverine,Qualified,6,Partial,EXEC03
LEAD13979,CUST09338,2024-04-12,Walk-In,,Godrej Riverine,Contacted,3,No,EXEC25
LEAD13980,CUST09339,2026-11-30,Google Ads,CAMP100,Godrej Riverine,New,3,Yes,EXEC10
LEAD13981,CUST09340,2026-05-14,Google Ads,CAMP004,Godrej Riverine,Not Interested / Lost,1,No,EXEC23
LEAD13982,CUST09340,2026-12-31,Google Ads,CAMP068,Godrej Riverine,Not Interested / Lost,6,Partial,EXEC02
LEAD13983,CUST09340,2026-12-31,MagicBricks,,Godrej Riverine,New,3,Partial,EXEC20
LEAD13984,CUST09341,2025-02-27,LinkedIn,CAMP074,Godrej Riverine,Site Visit Scheduled,7,Partial,EXEC23
LEAD13985,CUST09341,2025-04-30,Newspaper Insert,CAMP042,Godrej Riverine,Not Interested / Lost,3,Yes,EXEC06
LEAD13986,CUST09342,2025-11-04,Google Ads,CAMP121,Godrej Riverine,Contacted,6,Partial,EXEC19
LEAD13987,CUST09342,2026-02-26,99acres,,Godrej Riverine,New,5,No,EXEC13
LEAD13988,CUST09343,2025-03-02,LinkedIn,CAMP045,Godrej Riverine,New,6,Yes,EXEC06
LEAD13989,CUST09343,2025-11-22,Channel Partner,,Godrej Riverine,New,4,Yes,EXEC16
LEAD13990,CUST09344,2026-12-21,Google Ads,CAMP118,Godrej Riverine,New,3,Yes,EXEC09
LEAD13991,CUST09345,2025-08-10,LinkedIn,CAMP086,Godrej Riverine,Qualified,6,Partial,EXEC12
LEAD13992,CUST09346,2024-08-30,Walk-In,,Godrej Riverine,Contacted,6,No,EXEC02
LEAD13993,CUST09347,2026-10-09,Google Search,,Godrej Riverine,Contacted,7,No,EXEC23
LEAD13994,CUST09348,2026-04-09,Walk-In,,Godrej Riverine,Qualified,2,Yes,EXEC21
LEAD13995,CUST09349,2024-04-30,Channel Partner,,Godrej Riverine,Contacted,4,Partial,EXEC27
LEAD13996,CUST09349,2024-05-19,Facebook,CAMP060,Godrej Riverine,Negotiation,7,Partial,EXEC21
LEAD13997,CUST09349,2024-11-06,Instagram,CAMP067,Godrej Riverine,New,4,Yes,EXEC09
LEAD13998,CUST09350,2025-11-08,Google Ads,CAMP121,Godrej Riverine,Site Visit Scheduled,6,Yes,EXEC28
LEAD13999,CUST09351,2026-11-24,Instagram,CAMP098,Godrej Riverine,Qualified,5,Yes,EXEC24
LEAD14000,CUST09352,2026-02-09,MagicBricks,,Godrej Riverine,Qualified,3,Partial,EXEC07
LEAD14001,CUST09353,2024-04-23,Metro Branding,CAMP050,Godrej Riverine,Converted,7,Yes,EXEC17
LEAD14002,CUST09354,2024-12-11,Google Search,,Godrej Riverine,Contacted,5,Partial,EXEC15
LEAD14003,CUST09354,2025-06-08,Channel Partner,,Godrej Riverine,Not Interested / Lost,5,Yes,EXEC25
LEAD14004,CUST09354,2026-01-24,Referral,,Godrej Riverine,Not Interested / Lost,4,Partial,EXEC05
LEAD14005,CUST09355,2025-11-05,MagicBricks,,Godrej Riverine,Contacted,7,Yes,EXEC02
LEAD14006,CUST09356,2024-09-23,Facebook,CAMP043,Godrej Riverine,Site Visit Scheduled,7,Yes,EXEC18
LEAD14007,CUST09357,2025-02-13,MagicBricks,,Godrej Riverine,Qualified,5,Partial,EXEC02
LEAD14008,CUST09358,2026-04-18,Google Search,,Godrej Riverine,Not Interested / Lost,5,Yes,EXEC14
LEAD14009,CUST09359,2024-09-06,Channel Partner,,Godrej Riverine,Site Visit Scheduled,7,Yes,EXEC09
LEAD14010,CUST09359,2025-02-03,99acres,,Godrej Riverine,Negotiation,7,Yes,EXEC02
LEAD14011,CUST09360,2025-10-19,99acres,,Godrej Riverine,Not Interested / Lost,5,Partial,EXEC06
LEAD14012,CUST09361,2025-02-02,Google Ads,CAMP007,Godrej Riverine,New,4,Yes,EXEC04
