Survey_ID,Lead_ID,Trust_Score,FOMO_Score,Luxury_Score,Investment_Score,Price_Sensitivity,Transparency_Rating,Booking_Decision
SURV07194,LEAD11954,6,3,3,2,5,5,No
SURV07195,LEAD11954,8,8,1,1,6,8,No
SURV07196,LEAD11956,7,4,7,5,5,6,No
SURV07197,LEAD11960,9,8,3,3,7,9,No
SURV07198,LEAD11960,9,10,4,3,5,10,Yes
SURV07199,LEAD11966,6,1,3,3,7,6,No
SURV07200,LEAD11969,8,5,3,7,5,10,No
SURV07201,LEAD11969,5,6,5,8,7,5,No
SURV07202,LEAD11970,9,6,7,4,3,9,No
SURV07203,LEAD11972,5,6,6,8,7,6,No
SURV07204,LEAD11974,7,6,5,6,4,6,No
SURV07205,LEAD11974,6,5,5,9,7,6,No
SURV07206,LEAD11980,7,2,8,7,7,8,No
SURV07207,LEAD11981,7,8,4,5,4,7,Yes
SURV07208,LEAD11982,7,4,4,2,6,6,No
SURV07209,LEAD11988,5,6,2,4,6,4,No
SURV07210,LEAD11989,8,8,8,7,5,8,No
SURV07211,LEAD11990,7,8,2,1,6,7,No
SURV07212,LEAD11990,6,8,4,5,7,7,Yes
SURV07213,LEAD11991,5,6,3,7,8,4,No
SURV07214,LEAD11991,9,8,3,9,7,9,No
SURV07215,LEAD11992,7,3,3,8,6,6,No
SURV07216,LEAD11996,8,3,7,9,5,8,No
SURV07217,LEAD12001,9,6,4,5,6,9,Yes
SURV07218,LEAD12005,6,5,3,8,5,6,Yes
SURV07219,LEAD12005,8,5,2,7,6,9,Yes
SURV07220,LEAD12007,8,8,2,6,7,9,No
SURV07221,LEAD12007,7,8,1,3,6,6,Yes
SURV07222,LEAD12008,6,6,3,5,6,6,No
SURV07223,LEAD12008,7,7,3,4,5,7,No
SURV07224,LEAD12009,8,6,3,3,5,8,No
SURV07225,LEAD12010,9,8,4,7,6,9,Yes
SURV07226,LEAD12010,8,6,2,9,4,8,No
SURV07227,LEAD12010,9,10,6,8,4,9,Yes
SURV07228,LEAD12011,6,5,2,6,7,6,No
SURV07229,LEAD12011,5,7,2,7,6,4,No
SURV07230,LEAD12012,4,6,3,3,5,4,No
SURV07231,LEAD12015,7,4,5,7,4,8,No
SURV07232,LEAD12015,7,4,6,7,4,10,Yes
SURV07233,LEAD12015,7,4,5,6,5,7,No
SURV07234,LEAD12016,8,5,3,5,4,7,No
SURV07235,LEAD12017,5,6,3,8,8,6,No
SURV07236,LEAD12022,9,7,1,7,5,8,Yes
SURV07237,LEAD12025,4,4,2,7,7,3,No
SURV07238,LEAD12026,5,4,4,7,4,6,No
SURV07239,LEAD12029,7,5,4,5,6,7,No
SURV07240,LEAD12035,7,7,7,6,6,7,No
SURV07241,LEAD12037,7,5,5,6,7,8,No
SURV07242,LEAD12037,7,5,3,5,5,6,No
SURV07243,LEAD12038,7,7,3,6,4,7,No
SURV07244,LEAD12040,8,7,4,5,5,8,No
SURV07245,LEAD12040,5,6,2,7,5,4,No
SURV07246,LEAD12041,7,7,2,1,5,7,No
SURV07247,LEAD12042,5,4,6,5,6,8,No
SURV07248,LEAD12042,5,5,2,3,8,4,No
SURV07249,LEAD12044,7,6,6,7,2,7,Yes
SURV07250,LEAD12044,9,6,5,3,2,8,Yes
SURV07251,LEAD12045,4,3,5,4,6,5,No
SURV07252,LEAD12046,7,4,3,6,7,8,No
SURV07253,LEAD12047,6,5,2,5,6,5,No
SURV07254,LEAD12048,6,3,2,8,4,9,No
SURV07255,LEAD12053,8,7,6,2,3,9,No
SURV07256,LEAD12053,8,4,4,3,4,8,Yes
SURV07257,LEAD12054,8,7,3,1,5,7,No
SURV07258,LEAD12055,6,4,6,3,5,5,No
SURV07259,LEAD12057,8,10,4,7,7,9,Yes
SURV07260,LEAD12060,9,9,4,6,4,10,No
SURV07261,LEAD12060,10,6,7,4,4,9,Yes
SURV07262,LEAD12062,9,6,4,7,5,9,No
SURV07263,LEAD12066,9,4,2,1,6,10,Yes
SURV07264,LEAD12068,8,5,2,7,6,8,No
SURV07265,LEAD12072,10,10,5,8,4,9,No
SURV07266,LEAD12072,9,8,8,6,4,9,Yes
SURV07267,LEAD12074,8,8,2,1,6,8,Yes
SURV07268,LEAD12074,8,6,1,3,6,9,Yes
SURV07269,LEAD12077,7,7,4,4,4,8,No
SURV07270,LEAD12079,7,6,4,4,6,7,No
SURV07271,LEAD12079,8,5,1,4,6,9,No
SURV07272,LEAD12079,8,7,2,1,5,8,No
SURV07273,LEAD12080,5,5,2,4,7,5,No
SURV07274,LEAD12081,7,5,7,2,4,8,No
SURV07275,LEAD12082,5,6,3,6,6,3,No
SURV07276,LEAD12084,8,6,5,3,7,10,No
SURV07277,LEAD12091,7,6,4,6,4,8,No
SURV07278,LEAD12095,8,7,4,7,5,8,No
SURV07279,LEAD12096,8,8,4,6,6,8,No
SURV07280,LEAD12096,10,6,6,6,5,9,Yes
SURV07281,LEAD12097,5,8,6,7,5,5,No
SURV07282,LEAD12098,7,5,4,9,3,9,No
SURV07283,LEAD12108,7,6,5,6,6,6,No
SURV07284,LEAD12114,8,6,2,6,5,6,No
SURV07285,LEAD12121,5,3,2,10,6,4,No
SURV07286,LEAD12126,7,5,4,7,6,8,No
SURV07287,LEAD12128,7,5,3,9,7,8,No
SURV07288,LEAD12128,5,4,3,9,6,6,No
SURV07289,LEAD12129,6,6,7,6,4,4,No
SURV07290,LEAD12131,7,3,3,3,6,8,No
SURV07291,LEAD12134,5,5,4,7,6,5,No
SURV07292,LEAD12141,7,6,3,7,5,7,No
SURV07293,LEAD12144,7,5,4,8,4,6,No
SURV07294,LEAD12147,6,6,4,4,6,5,No
SURV07295,LEAD12153,6,6,3,5,6,6,No
SURV07296,LEAD12153,10,5,5,7,4,10,No
SURV07297,LEAD12153,8,6,4,5,5,7,No
SURV07298,LEAD12155,5,5,5,2,5,4,No
SURV07299,LEAD12162,5,6,6,3,7,5,No
SURV07300,LEAD12162,6,7,3,5,4,7,No
SURV07301,LEAD12164,7,6,3,6,7,8,Yes
SURV07302,LEAD12165,8,10,6,7,6,10,Yes
SURV07303,LEAD12166,6,6,4,6,7,5,No
SURV07304,LEAD12168,3,6,7,4,4,2,No
SURV07305,LEAD12171,5,3,4,3,6,4,No
SURV07306,LEAD12175,8,6,4,9,6,8,No
SURV07307,LEAD12175,8,5,4,6,5,8,Yes
SURV07308,LEAD12180,4,3,3,4,4,5,No
SURV07309,LEAD12182,7,5,4,10,4,7,Yes
SURV07310,LEAD12184,6,3,4,4,5,5,No
SURV07311,LEAD12186,8,4,1,4,8,9,No
SURV07312,LEAD12191,7,9,2,3,6,6,Yes
SURV07313,LEAD12194,5,6,1,8,8,4,No
SURV07314,LEAD12203,8,7,2,5,5,9,Yes
SURV07315,LEAD12203,7,9,2,3,7,8,No
SURV07316,LEAD12204,7,7,4,8,6,5,No
SURV07317,LEAD12205,6,5,1,6,4,6,No
SURV07318,LEAD12207,6,4,2,6,8,6,No
SURV07319,LEAD12209,7,6,3,8,6,8,No
SURV07320,LEAD12210,6,7,5,9,6,6,No
SURV07321,LEAD12211,5,4,3,7,5,5,No
SURV07322,LEAD12209,8,7,3,7,5,9,No
SURV07323,LEAD12212,9,8,4,2,6,10,Yes
SURV07324,LEAD12212,8,9,1,2,6,9,Yes
SURV07325,LEAD12212,7,6,4,3,7,7,No
SURV07326,LEAD12214,7,6,4,8,6,5,No
SURV07327,LEAD12216,10,7,3,4,6,10,Yes
SURV07328,LEAD12217,7,6,2,7,6,7,No
SURV07329,LEAD12217,5,7,4,6,7,4,No
SURV07330,LEAD12219,7,5,3,4,8,6,No
SURV07331,LEAD12219,5,9,4,6,7,7,No
SURV07332,LEAD12219,7,6,2,4,3,7,No
SURV07333,LEAD12221,7,10,6,2,5,7,No
SURV07334,LEAD12223,8,9,2,4,6,9,No
SURV07335,LEAD12223,8,6,3,5,6,8,No
SURV07336,LEAD12223,10,6,1,4,5,10,Yes
SURV07337,LEAD12225,5,7,3,3,7,5,No
SURV07338,LEAD12225,7,4,3,4,6,8,No
SURV07339,LEAD12230,8,8,4,8,5,7,Yes
SURV07340,LEAD12230,6,6,6,6,3,6,No
SURV07341,LEAD12230,8,8,4,7,6,8,Yes
SURV07342,LEAD12232,5,6,3,5,5,4,No
SURV07343,LEAD12233,6,8,2,7,6,6,No
SURV07344,LEAD12235,5,3,2,2,6,6,No
SURV07345,LEAD12236,8,7,2,5,4,7,No
SURV07346,LEAD12238,6,4,7,10,4,5,No
SURV07347,LEAD12239,6,4,1,9,6,5,No
SURV07348,LEAD12239,6,6,3,8,4,7,No
SURV07349,LEAD12239,7,5,2,8,5,7,Yes
SURV07350,LEAD12240,8,4,2,9,6,9,Yes
SURV07351,LEAD12240,9,6,1,9,3,9,Yes
SURV07352,LEAD12242,5,5,1,8,7,5,No
SURV07353,LEAD12242,5,3,1,7,6,5,No
SURV07354,LEAD12245,8,4,6,8,5,7,No
SURV07355,LEAD12247,9,9,5,2,7,9,Yes
SURV07356,LEAD12247,9,7,1,2,4,10,Yes
SURV07357,LEAD12250,5,3,1,3,7,4,No
SURV07358,LEAD12250,7,5,4,2,7,7,Yes
SURV07359,LEAD12252,9,7,2,4,8,9,Yes
SURV07360,LEAD12253,5,4,4,5,7,5,No
SURV07361,LEAD12256,10,9,4,2,5,10,Yes
SURV07362,LEAD12258,7,5,6,7,4,8,No
SURV07363,LEAD12261,5,5,2,5,7,2,No
SURV07364,LEAD12262,7,9,5,5,5,5,No
SURV07365,LEAD12263,7,7,3,5,6,7,No
SURV07366,LEAD12263,8,7,1,6,5,8,Yes
SURV07367,LEAD12265,6,2,3,9,3,6,No
SURV07368,LEAD12267,5,4,3,6,5,5,No
SURV07369,LEAD12269,7,8,3,9,6,5,No
SURV07370,LEAD12272,6,7,2,4,5,6,No
SURV07371,LEAD12272,7,7,1,4,6,7,No
SURV07372,LEAD12275,4,6,5,5,8,1,No
SURV07373,LEAD12278,6,2,6,8,5,6,No
SURV07374,LEAD12278,3,7,6,7,6,2,No
SURV07375,LEAD12280,8,6,5,3,4,8,No
SURV07376,LEAD12282,4,5,3,7,8,4,No
SURV07377,LEAD12283,7,5,2,3,5,9,No
SURV07378,LEAD12283,8,4,6,5,4,7,No
SURV07379,LEAD12284,5,6,3,9,8,5,No
SURV07380,LEAD12288,6,7,4,3,5,5,No
SURV07381,LEAD12297,7,6,4,4,5,7,No
SURV07382,LEAD12297,5,6,4,5,6,5,No
SURV07383,LEAD12301,9,6,3,7,5,9,No
SURV07384,LEAD12301,10,8,4,9,5,10,Yes
SURV07385,LEAD12305,8,9,4,8,5,8,Yes
SURV07386,LEAD12305,9,7,6,9,3,10,Yes
SURV07387,LEAD12309,9,8,4,2,4,9,Yes
SURV07388,LEAD12310,10,5,3,5,7,10,Yes
SURV07389,LEAD12310,10,6,1,6,8,10,Yes
SURV07390,LEAD12311,4,6,1,1,6,5,No
SURV07391,LEAD12312,3,6,4,2,6,3,No
SURV07392,LEAD12317,7,3,3,2,5,7,No
SURV07393,LEAD12317,6,3,2,7,4,6,No
SURV07394,LEAD12318,8,5,7,9,4,8,No
SURV07395,LEAD12320,7,5,6,9,7,6,No
SURV07396,LEAD12320,5,5,3,7,7,6,No
SURV07397,LEAD12325,6,4,4,1,7,5,No
SURV07398,LEAD12328,5,6,6,5,7,6,No
SURV07399,LEAD12330,4,8,5,6,5,5,No
SURV07400,LEAD12330,6,5,8,3,2,5,No
SURV07401,LEAD12334,8,8,5,6,4,7,No
SURV07402,LEAD12334,9,7,5,5,6,8,Yes
SURV07403,LEAD12335,5,6,2,5,7,4,No
SURV07404,LEAD12336,5,5,1,7,6,7,No
SURV07405,LEAD12337,7,4,3,3,7,8,No
SURV07406,LEAD12337,8,6,5,5,4,9,No
SURV07407,LEAD12337,6,5,4,1,5,5,No
SURV07408,LEAD12341,7,5,4,4,5,8,No
SURV07409,LEAD12341,8,5,5,1,5,10,No
SURV07410,LEAD12341,7,6,3,3,6,7,No
SURV07411,LEAD12343,7,5,4,9,5,6,No
SURV07412,LEAD12343,6,6,3,5,8,5,No
SURV07413,LEAD12344,7,5,1,8,7,7,No
SURV07414,LEAD12346,6,4,5,1,4,6,No
SURV07415,LEAD12346,5,5,6,2,7,4,No
SURV07416,LEAD12351,9,7,3,4,4,7,Yes
SURV07417,LEAD12352,3,5,3,8,5,2,No
SURV07418,LEAD12353,5,6,3,2,4,6,Yes
SURV07419,LEAD12354,7,8,6,4,7,7,Yes
SURV07420,LEAD12355,7,8,5,8,7,8,No
SURV07421,LEAD12355,7,6,4,7,3,7,No
SURV07422,LEAD12355,6,6,3,9,6,3,No
SURV07423,LEAD12360,8,6,5,6,9,8,No
SURV07424,LEAD12363,9,6,3,5,8,9,No
SURV07425,LEAD12363,6,6,5,8,7,7,No
SURV07426,LEAD12363,6,4,5,10,5,6,Yes
SURV07427,LEAD12368,8,6,5,3,7,9,No
SURV07428,LEAD12369,7,8,2,2,8,7,No
SURV07429,LEAD12374,6,3,3,7,6,6,No
SURV07430,LEAD12376,5,3,8,8,4,5,No
SURV07431,LEAD12378,5,6,5,6,6,7,No
SURV07432,LEAD12378,6,9,6,4,6,4,No
SURV07433,LEAD12381,6,8,5,4,4,6,No
SURV07434,LEAD12382,2,6,4,3,4,2,No
SURV07435,LEAD12384,6,6,1,4,6,5,No
SURV07436,LEAD12385,5,7,4,1,7,3,No
SURV07437,LEAD12388,8,6,2,4,5,8,Yes
SURV07438,LEAD12388,9,10,2,3,4,7,Yes
SURV07439,LEAD12388,7,9,1,5,7,10,Yes
SURV07440,LEAD12389,5,1,3,4,7,6,No
SURV07441,LEAD12389,3,4,2,3,7,2,No
SURV07442,LEAD12391,6,6,3,4,6,5,No
SURV07443,LEAD12394,7,6,5,7,5,7,No
SURV07444,LEAD12396,7,5,2,4,7,5,No
SURV07445,LEAD12401,7,5,4,8,6,7,No
SURV07446,LEAD12401,6,6,4,8,4,5,No
SURV07447,LEAD12402,9,8,6,7,5,9,Yes
SURV07448,LEAD12402,9,7,5,3,2,9,Yes
SURV07449,LEAD12403,8,4,6,7,3,8,No
SURV07450,LEAD12403,6,6,7,5,3,5,No
SURV07451,LEAD12405,7,8,2,6,7,6,Yes
SURV07452,LEAD12405,9,8,2,6,7,8,Yes
SURV07453,LEAD12405,8,7,1,8,5,8,Yes
SURV07454,LEAD12406,6,4,5,6,1,5,No
SURV07455,LEAD12410,7,6,3,10,3,6,No
SURV07456,LEAD12420,4,5,4,5,3,5,No
SURV07457,LEAD12421,9,5,2,4,6,10,No
SURV07458,LEAD12421,8,7,1,3,7,9,No
SURV07459,LEAD12424,5,5,1,7,8,5,No
SURV07460,LEAD12424,6,5,2,6,4,6,No
SURV07461,LEAD12425,7,6,6,4,5,7,No
SURV07462,LEAD12426,10,6,5,3,4,9,Yes
SURV07463,LEAD12426,6,7,7,5,5,8,No
SURV07464,LEAD12428,10,8,6,7,5,10,Yes
SURV07465,LEAD12440,5,7,4,5,6,6,No
SURV07466,LEAD12441,6,2,4,3,8,8,No
SURV07467,LEAD12445,8,7,2,4,8,8,No
SURV07468,LEAD12446,8,9,1,2,6,9,Yes
SURV07469,LEAD12446,10,10,3,2,5,9,No
SURV07470,LEAD12447,6,5,3,6,5,4,No
SURV07471,LEAD12447,10,6,3,7,6,10,Yes
SURV07472,LEAD12447,8,7,6,8,7,9,Yes
SURV07473,LEAD12449,7,7,1,4,7,7,No
SURV07474,LEAD12450,10,7,3,2,5,10,Yes
SURV07475,LEAD12451,5,4,3,3,5,5,No
SURV07476,LEAD12451,5,7,2,8,6,5,No
SURV07477,LEAD12452,7,5,2,6,6,8,No
SURV07478,LEAD12453,7,4,3,6,6,8,No
SURV07479,LEAD12453,5,6,4,7,6,6,No
SURV07480,LEAD12454,7,4,6,3,8,7,No
SURV07481,LEAD12455,7,7,4,3,5,8,No
SURV07482,LEAD12458,7,5,4,10,5,8,No
SURV07483,LEAD12461,5,3,6,6,8,5,No
SURV07484,LEAD12464,6,6,2,5,7,6,No
SURV07485,LEAD12467,6,6,5,8,3,6,No
SURV07486,LEAD12468,6,4,7,5,5,7,No
SURV07487,LEAD12468,4,6,7,4,3,4,No
SURV07488,LEAD12469,4,4,4,7,10,6,No
SURV07489,LEAD12471,5,7,4,5,5,5,No
SURV07490,LEAD12471,6,7,1,3,6,6,No
SURV07491,LEAD12471,5,6,5,4,8,5,No
SURV07492,LEAD12476,5,4,4,5,4,4,No
SURV07493,LEAD12477,7,4,4,4,6,6,No
SURV07494,LEAD12477,9,5,4,7,2,8,No
SURV07495,LEAD12478,4,5,3,6,6,4,No
SURV07496,LEAD12479,6,4,4,3,7,5,No
SURV07497,LEAD12479,8,4,2,5,3,8,No
SURV07498,LEAD12480,7,4,3,4,7,7,No
SURV07499,LEAD12481,6,5,4,4,5,6,No
SURV07500,LEAD12486,6,7,4,2,5,6,No
SURV07501,LEAD12487,6,8,4,5,4,6,No
SURV07502,LEAD12488,5,4,2,4,7,5,No
SURV07503,LEAD12489,10,9,2,6,4,10,Yes
SURV07504,LEAD12489,8,10,1,5,5,10,Yes
SURV07505,LEAD12492,6,3,5,5,6,7,No
SURV07506,LEAD12495,6,5,6,6,4,6,No
SURV07507,LEAD12492,8,6,2,7,3,7,No
SURV07508,LEAD12497,7,5,3,3,4,7,Yes
SURV07509,LEAD12499,5,3,3,9,7,2,No
SURV07510,LEAD12506,9,6,1,8,6,10,No
SURV07511,LEAD12506,7,7,2,7,8,6,No
SURV07512,LEAD12507,7,6,2,3,3,6,No
SURV07513,LEAD12507,4,5,3,5,7,3,No
SURV07514,LEAD12511,8,6,3,8,8,8,No
SURV07515,LEAD12511,4,4,4,9,7,3,No
SURV07516,LEAD12512,7,6,4,8,7,8,No
SURV07517,LEAD12512,6,7,2,6,5,5,No
SURV07518,LEAD12513,6,4,3,6,5,6,No
SURV07519,LEAD12513,7,3,2,9,6,7,No
SURV07520,LEAD12522,5,5,1,5,6,6,No
SURV07521,LEAD12522,6,9,2,8,5,5,No
SURV07522,LEAD12530,8,7,3,4,7,8,Yes
SURV07523,LEAD12537,6,7,2,8,7,6,No
SURV07524,LEAD12543,5,2,1,5,8,5,No
SURV07525,LEAD12544,8,4,3,4,7,8,No
SURV07526,LEAD12550,7,3,3,8,3,5,Yes
SURV07527,LEAD12551,5,2,7,4,7,5,No
SURV07528,LEAD12554,9,4,5,1,3,9,Yes
SURV07529,LEAD12554,8,8,3,5,3,7,Yes
SURV07530,LEAD12557,7,8,3,4,4,6,No
SURV07531,LEAD12557,8,7,4,3,4,8,No
SURV07532,LEAD12559,6,7,3,5,8,6,No
SURV07533,LEAD12560,6,7,4,4,4,5,Yes
SURV07534,LEAD12560,7,3,3,6,6,8,No
SURV07535,LEAD12561,7,8,3,5,4,8,No
SURV07536,LEAD12562,6,7,2,4,7,9,No
SURV07537,LEAD12563,8,2,1,2,4,8,No
SURV07538,LEAD12565,4,4,4,7,4,4,No
SURV07539,LEAD12566,7,4,5,4,6,6,No
SURV07540,LEAD12566,7,9,2,3,6,6,No
SURV07541,LEAD12566,9,5,1,4,6,8,No
SURV07542,LEAD12567,7,7,3,4,8,7,No
SURV07543,LEAD12568,9,4,7,4,5,10,No
SURV07544,LEAD12570,8,7,3,4,6,7,No
SURV07545,LEAD12574,7,3,3,8,7,6,No
SURV07546,LEAD12574,9,4,5,7,5,8,No
SURV07547,LEAD12575,4,5,3,9,6,5,No
SURV07548,LEAD12575,4,4,2,9,7,5,No
SURV07549,LEAD12576,6,6,3,7,5,4,No
SURV07550,LEAD12577,5,4,3,8,5,5,No
SURV07551,LEAD12578,10,7,2,9,4,10,Yes
SURV07552,LEAD12578,9,9,3,4,5,9,Yes
SURV07553,LEAD12581,7,6,1,9,6,7,No
SURV07554,LEAD12583,9,6,4,8,4,9,Yes
SURV07555,LEAD12583,9,7,5,7,7,10,No
SURV07556,LEAD12586,7,3,1,3,5,6,No
SURV07557,LEAD12588,7,7,4,7,7,7,No
SURV07558,LEAD12589,7,6,1,5,4,9,Yes
SURV07559,LEAD12590,10,6,2,3,4,10,No
SURV07560,LEAD12590,6,10,3,3,6,7,Yes
SURV07561,LEAD12590,9,7,1,4,5,8,No
SURV07562,LEAD12592,9,5,6,3,8,8,Yes
SURV07563,LEAD12592,9,5,3,3,5,8,No
SURV07564,LEAD12602,6,7,7,1,5,7,No
SURV07565,LEAD12602,7,8,8,4,4,6,No
SURV07566,LEAD12602,7,8,7,3,3,7,No
SURV07567,LEAD12603,7,6,7,6,4,8,No
SURV07568,LEAD12603,4,5,5,6,6,2,No
SURV07569,LEAD12604,6,6,4,7,4,6,No
SURV07570,LEAD12606,9,7,3,4,4,9,Yes
SURV07571,LEAD12606,8,7,6,4,4,9,No
SURV07572,LEAD12607,7,6,3,7,4,7,No
SURV07573,LEAD12610,10,4,2,6,5,9,No
SURV07574,LEAD12610,7,10,3,5,3,5,No
SURV07575,LEAD12612,9,7,4,4,7,9,No
SURV07576,LEAD12613,6,2,4,7,9,5,No
SURV07577,LEAD12614,4,4,4,5,7,3,No
SURV07578,LEAD12615,5,5,6,5,6,4,No
SURV07579,LEAD12614,6,5,4,4,6,4,No
SURV07580,LEAD12616,8,8,3,6,6,10,No
SURV07581,LEAD12620,8,6,1,7,8,7,No
SURV07582,LEAD12620,8,7,3,8,8,7,No
SURV07583,LEAD12621,5,8,3,3,7,6,No
SURV07584,LEAD12624,7,9,3,7,9,9,Yes
SURV07585,LEAD12626,3,4,3,3,6,4,No
SURV07586,LEAD12629,9,5,4,8,4,9,No
SURV07587,LEAD12631,6,3,5,3,4,5,No
SURV07588,LEAD12632,5,5,8,7,5,4,No
SURV07589,LEAD12632,6,6,6,7,5,5,No
SURV07590,LEAD12633,8,7,4,1,4,8,No
SURV07591,LEAD12633,7,9,4,4,7,5,No
SURV07592,LEAD12633,8,10,5,2,5,8,No
SURV07593,LEAD12634,5,6,4,5,9,5,No
SURV07594,LEAD12634,8,7,4,2,6,7,No
SURV07595,LEAD12635,7,5,2,3,5,7,No
SURV07596,LEAD12639,8,6,2,7,3,8,Yes
SURV07597,LEAD12639,8,5,5,10,1,8,No
SURV07598,LEAD12640,8,6,2,2,4,8,Yes
SURV07599,LEAD12640,8,5,5,3,5,8,No
SURV07600,LEAD12641,8,9,3,2,6,8,Yes
SURV07601,LEAD12641,7,9,2,5,8,7,Yes
SURV07602,LEAD12642,7,7,2,6,5,6,No
SURV07603,LEAD12643,6,6,4,6,4,6,No
SURV07604,LEAD12643,6,5,4,1,6,6,No
SURV07605,LEAD12649,4,5,5,6,6,3,No
SURV07606,LEAD12650,8,9,3,3,6,8,Yes
SURV07607,LEAD12652,10,7,2,3,6,10,Yes
SURV07608,LEAD12652,8,7,2,7,7,9,No
SURV07609,LEAD12652,9,8,3,5,6,7,No
SURV07610,LEAD12653,6,6,1,1,5,6,No
SURV07611,LEAD12655,8,3,5,6,7,8,No
SURV07612,LEAD12656,8,8,2,8,7,8,No
SURV07613,LEAD12659,4,7,4,6,4,5,No
SURV07614,LEAD12663,5,6,4,10,4,2,Yes
SURV07615,LEAD12663,7,6,2,7,7,7,No
SURV07616,LEAD12663,8,7,1,7,4,8,No
SURV07617,LEAD12666,5,4,1,4,6,5,No
SURV07618,LEAD12669,9,9,5,5,4,9,Yes
SURV07619,LEAD12669,9,6,4,2,6,10,No
SURV07620,LEAD12669,6,6,7,2,4,6,No
SURV07621,LEAD12670,8,7,4,6,5,8,No
SURV07622,LEAD12670,9,5,3,4,2,10,Yes
SURV07623,LEAD12670,8,8,4,6,2,8,Yes
SURV07624,LEAD12673,7,9,3,8,4,7,Yes
SURV07625,LEAD12674,4,2,2,9,6,4,No
SURV07626,LEAD12675,8,6,5,8,5,9,Yes
SURV07627,LEAD12675,8,6,6,9,5,7,No
SURV07628,LEAD12675,7,6,7,7,5,8,No
SURV07629,LEAD12680,4,3,2,9,6,3,No
SURV07630,LEAD12680,5,7,1,7,5,4,No
SURV07631,LEAD12681,3,4,7,8,6,3,No
SURV07632,LEAD12683,6,5,4,5,5,5,Yes
SURV07633,LEAD12683,6,4,5,6,8,6,No
SURV07634,LEAD12688,8,9,4,9,4,7,Yes
SURV07635,LEAD12690,6,7,2,6,4,5,No
SURV07636,LEAD12693,5,5,2,5,7,4,No
SURV07637,LEAD12696,6,7,2,3,5,6,No
SURV07638,LEAD12698,5,3,2,5,6,5,No
SURV07639,LEAD12698,6,6,2,2,6,7,No
SURV07640,LEAD12699,7,5,3,8,6,5,No
SURV07641,LEAD12700,8,8,3,7,4,9,Yes
SURV07642,LEAD12700,7,8,3,6,4,8,Yes
SURV07643,LEAD12701,9,8,7,6,3,9,No
SURV07644,LEAD12701,9,6,6,4,4,8,Yes
SURV07645,LEAD12702,8,6,3,10,7,6,No
SURV07646,LEAD12705,8,7,2,2,4,8,No
SURV07647,LEAD12705,9,9,3,2,7,10,Yes
SURV07648,LEAD12708,9,5,3,4,5,10,Yes
SURV07649,LEAD12709,7,7,3,3,5,7,No
SURV07650,LEAD12709,10,4,2,4,6,10,No
SURV07651,LEAD12710,8,5,4,5,4,8,No
SURV07652,LEAD12712,8,6,4,7,4,9,No
SURV07653,LEAD12712,8,5,4,7,5,10,No
SURV07654,LEAD12717,10,10,2,7,6,9,Yes
SURV07655,LEAD12718,8,7,4,8,5,7,No
SURV07656,LEAD12717,9,7,1,9,5,10,Yes
SURV07657,LEAD12721,5,4,4,4,7,6,No
SURV07658,LEAD12726,9,8,4,6,5,10,No
SURV07659,LEAD12727,6,8,4,3,8,4,No
SURV07660,LEAD12727,6,4,6,1,4,6,No
SURV07661,LEAD12729,8,5,2,4,8,9,No
SURV07662,LEAD12730,4,6,1,7,4,6,No
SURV07663,LEAD12736,7,3,3,4,4,8,No
SURV07664,LEAD12739,7,4,4,7,7,6,No
SURV07665,LEAD12750,7,6,6,7,6,5,Yes
SURV07666,LEAD12750,9,8,2,6,4,10,No
SURV07667,LEAD12755,10,8,6,4,4,10,Yes
SURV07668,LEAD12756,9,5,7,8,6,9,Yes
SURV07669,LEAD12756,8,5,6,6,4,7,Yes
SURV07670,LEAD12757,7,3,1,7,6,7,No
SURV07671,LEAD12758,6,5,2,5,7,4,No
SURV07672,LEAD12759,6,6,7,3,4,8,No
SURV07673,LEAD12762,3,4,2,4,3,3,No
SURV07674,LEAD12762,4,4,5,6,7,3,No
SURV07675,LEAD12764,5,9,6,1,6,5,No
SURV07676,LEAD12767,5,6,6,8,5,4,No
SURV07677,LEAD12768,9,9,6,9,4,9,Yes
SURV07678,LEAD12769,9,5,4,4,4,10,Yes
SURV07679,LEAD12769,8,7,3,8,4,8,No
SURV07680,LEAD12771,5,5,3,8,5,6,No
SURV07681,LEAD12772,7,6,3,9,6,8,No
SURV07682,LEAD12778,6,3,2,4,4,5,No
SURV07683,LEAD12779,6,7,4,5,5,5,No
SURV07684,LEAD12779,5,7,1,3,6,6,No
SURV07685,LEAD12783,6,8,5,4,4,6,No
SURV07686,LEAD12784,5,6,4,7,7,3,No
SURV07687,LEAD12785,5,2,3,10,7,5,No
SURV07688,LEAD12785,6,7,4,5,8,6,No
SURV07689,LEAD12785,7,6,4,8,6,8,No
SURV07690,LEAD12788,10,8,6,7,5,9,No
SURV07691,LEAD12788,9,6,4,5,6,8,Yes
SURV07692,LEAD12788,8,8,5,8,7,7,Yes
SURV07693,LEAD12791,8,5,2,7,5,8,No
SURV07694,LEAD12791,8,5,2,9,6,7,No
SURV07695,LEAD12794,6,9,3,3,7,6,No
SURV07696,LEAD12795,4,7,3,6,7,5,No
SURV07697,LEAD12796,7,7,4,1,8,6,No
SURV07698,LEAD12797,8,6,3,6,5,8,No
SURV07699,LEAD12797,7,5,3,7,4,9,No
SURV07700,LEAD12799,7,7,1,5,6,7,Yes
